Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AttritionFlag,AgeGroup,IncomeGroup,TenureGroup,OverTimeRisk,PromotionStatus,CareerStage,IncomePerWorkingYear,RoleTenureRatio
49,No,Travel_Rarely,1313,Sales,11,4,Marketing,4,Female,80,3,2,Sales Executive,4,Single,4507,8191,3,No,12,3,3,0,8,1,4,5,1,0,4,0,46-55,Lower-Mid,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,500.77777777777777,0.16666666666666666
33,Yes,Travel_Rarely,211,Sales,16,3,Life Sciences,1,Female,74,3,3,Sales Executive,1,Single,8564,10092,2,Yes,20,4,3,0,11,2,2,0,0,0,0,1,26-35,Mid,0-1 years,High Risk,Recent promotion <5 years,Experienced,713.6666666666666,0.0
38,No,Travel_Frequently,594,Research & Development,2,2,Medical,3,Female,75,2,1,Laboratory Technician,2,Married,2468,15963,4,No,14,3,2,1,9,4,2,6,1,0,5,0,36-45,Low,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,246.8,0.14285714285714285
31,Yes,Travel_Rarely,1079,Sales,16,4,Marketing,1,Male,70,3,3,Sales Executive,3,Married,8161,19002,2,No,13,3,1,3,10,2,3,1,0,0,0,1,26-35,Mid,0-1 years,Lower Risk,Recent promotion <5 years,Experienced,741.9090909090909,0.0
29,No,Travel_Rarely,590,Research & Development,4,3,Technical Degree,4,Female,91,2,1,Research Scientist,1,Divorced,2109,10007,1,No,13,3,3,1,1,2,3,1,0,0,0,0,26-35,Low,0-1 years,Lower Risk,Recent promotion <5 years,Early Career,1054.5,0.0
30,No,Travel_Rarely,305,Research & Development,16,3,Life Sciences,3,Male,58,4,2,Healthcare Representative,3,Married,5294,9128,3,No,16,3,3,1,10,3,3,7,0,1,7,0,26-35,Lower-Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,481.27272727272725,0.0
32,No,Non-Travel,953,Research & Development,5,4,Technical Degree,2,Male,65,3,1,Research Scientist,2,Single,2718,17674,2,No,14,3,2,0,12,3,3,7,7,0,7,0,26-35,Low,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,209.07692307692307,0.875
38,No,Travel_Rarely,833,Research & Development,18,3,Medical,2,Male,60,1,2,Healthcare Representative,4,Married,5811,24539,3,Yes,16,3,3,1,15,2,3,1,0,1,0,0,36-45,Lower-Mid,0-1 years,High Risk,Recent promotion <5 years,Experienced,363.1875,0.0
43,Yes,Travel_Frequently,807,Research & Development,17,3,Technical Degree,3,Male,38,2,1,Research Scientist,3,Married,2437,15587,9,Yes,16,3,4,1,6,4,3,1,0,0,0,1,36-45,Low,0-1 years,High Risk,Recent promotion <5 years,Experienced,348.14285714285717,0.0
42,No,Travel_Rarely,855,Research & Development,12,3,Medical,2,Male,57,3,1,Laboratory Technician,2,Divorced,2766,8952,8,No,22,4,2,3,7,6,2,5,3,0,4,0,36-45,Low,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,345.75,0.5
55,No,Travel_Rarely,478,Research & Development,2,3,Medical,3,Male,60,2,5,Research Director,1,Married,19038,19805,8,No,12,3,2,3,34,2,3,1,0,0,0,0,46-55,High,0-1 years,Lower Risk,Recent promotion <5 years,Experienced,543.9428571428572,0.0
33,No,Non-Travel,775,Research & Development,4,3,Technical Degree,4,Male,90,3,2,Research Scientist,2,Divorced,3055,6194,5,No,15,3,4,2,11,2,2,9,8,1,7,0,26-35,Lower-Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,254.58333333333334,0.8
41,No,Travel_Rarely,548,Research & Development,9,4,Life Sciences,3,Male,94,3,1,Laboratory Technician,1,Divorced,2289,20520,1,No,20,4,2,2,5,2,3,5,3,0,4,0,36-45,Low,4-5 years,Lower Risk,Recent promotion <5 years,Early Career,381.5,0.5
34,No,Non-Travel,1375,Sales,10,3,Life Sciences,4,Male,87,3,2,Sales Executive,3,Divorced,4001,12313,1,Yes,14,3,3,1,15,3,3,15,14,0,7,0,26-35,Lower-Mid,>10 years,High Risk,Recent promotion <5 years,Experienced,250.0625,0.875
53,No,Non-Travel,661,Research & Development,1,4,Medical,1,Female,60,2,4,Manufacturing Director,3,Married,12965,22308,4,Yes,20,4,4,3,27,2,2,3,2,0,2,0,46-55,Upper-Mid,2-3 years,High Risk,Recent promotion <5 years,Experienced,463.0357142857143,0.5
43,No,Travel_Rarely,244,Human Resources,2,3,Life Sciences,2,Male,97,3,1,Human Resources,4,Single,3539,5033,0,No,13,3,2,0,10,5,3,9,7,1,8,0,36-45,Lower-Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,321.72727272727275,0.7
34,No,Travel_Rarely,511,Sales,3,2,Life Sciences,4,Female,32,1,2,Sales Executive,4,Single,6029,25353,5,No,12,3,1,0,6,3,3,2,2,2,2,0,26-35,Mid,2-3 years,Lower Risk,Recent promotion <5 years,Experienced,861.2857142857143,0.6666666666666666
21,Yes,Travel_Rarely,337,Sales,7,1,Marketing,2,Male,31,3,1,Sales Representative,2,Single,2679,4567,1,No,13,3,2,0,1,3,3,1,0,1,0,1,<=25,Low,0-1 years,Lower Risk,Recent promotion <5 years,Early Career,1339.5,0.0
38,No,Travel_Rarely,1153,Research & Development,6,2,Other,4,Female,40,2,1,Laboratory Technician,3,Married,3702,16376,1,No,11,3,2,1,5,3,3,5,4,0,4,0,36-45,Lower-Mid,4-5 years,Lower Risk,Recent promotion <5 years,Early Career,617.0,0.6666666666666666
22,Yes,Travel_Rarely,1294,Research & Development,8,1,Medical,3,Female,79,3,1,Laboratory Technician,1,Married,2398,15999,1,Yes,17,3,3,0,1,6,3,1,0,0,0,1,<=25,Low,0-1 years,High Risk,Recent promotion <5 years,Early Career,1199.0,0.0
31,No,Travel_Rarely,196,Sales,29,4,Marketing,1,Female,91,2,2,Sales Executive,4,Married,5468,13402,1,No,14,3,1,2,13,3,3,12,7,5,7,0,26-35,Lower-Mid,>10 years,Lower Risk,No promotion >=5 years,Experienced,390.57142857142856,0.5384615384615384
51,No,Travel_Rarely,942,Research & Development,3,3,Technical Degree,1,Female,53,3,3,Manager,3,Married,13116,22984,2,No,11,3,4,0,15,2,3,2,2,2,2,0,46-55,Upper-Mid,2-3 years,Lower Risk,Recent promotion <5 years,Experienced,819.75,0.6666666666666666
37,No,Travel_Rarely,589,Sales,9,2,Marketing,2,Male,46,2,2,Sales Executive,2,Married,4189,8800,1,No,14,3,1,2,5,2,3,5,2,0,3,0,36-45,Lower-Mid,4-5 years,Lower Risk,Recent promotion <5 years,Early Career,698.1666666666666,0.3333333333333333
46,No,Travel_Rarely,734,Research & Development,2,4,Medical,3,Male,46,3,5,Research Director,4,Divorced,19328,14218,7,Yes,17,3,3,1,24,3,3,2,1,2,2,0,46-55,High,2-3 years,High Risk,Recent promotion <5 years,Experienced,773.12,0.3333333333333333
36,No,Travel_Rarely,1383,Research & Development,10,3,Life Sciences,4,Male,90,3,3,Healthcare Representative,1,Married,8321,25949,7,Yes,13,3,4,1,15,1,3,12,8,5,7,0,36-45,Mid,>10 years,High Risk,No promotion >=5 years,Experienced,520.0625,0.6153846153846154
44,Yes,Travel_Frequently,429,Research & Development,1,2,Medical,3,Male,99,3,1,Research Scientist,2,Divorced,2342,11092,1,Yes,12,3,3,3,6,2,2,5,3,2,3,1,36-45,Low,4-5 years,High Risk,Recent promotion <5 years,Experienced,334.57142857142856,0.5
37,No,Travel_Rarely,1239,Human Resources,8,2,Other,3,Male,89,3,2,Human Resources,2,Divorced,4071,12832,2,No,13,3,3,0,19,4,2,10,0,4,7,0,36-45,Lower-Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,203.55,0.0
35,Yes,Travel_Rarely,303,Sales,27,3,Life Sciences,3,Male,84,3,2,Sales Executive,4,Single,5813,13492,1,Yes,18,3,4,0,10,2,3,10,7,7,7,1,26-35,Lower-Mid,6-10 years,High Risk,No promotion >=5 years,Experienced,528.4545454545455,0.6363636363636364
33,No,Travel_Rarely,867,Research & Development,8,4,Life Sciences,4,Male,90,4,1,Research Scientist,1,Married,3143,6076,6,No,19,3,2,1,14,1,3,10,8,7,6,0,26-35,Lower-Mid,6-10 years,Lower Risk,No promotion >=5 years,Experienced,209.53333333333333,0.7272727272727273
28,No,Travel_Rarely,1181,Research & Development,1,3,Life Sciences,3,Male,82,3,1,Research Scientist,4,Married,2044,5531,1,No,11,3,3,1,5,6,4,5,3,0,3,0,26-35,Low,4-5 years,Lower Risk,Recent promotion <5 years,Early Career,340.6666666666667,0.5
39,No,Travel_Rarely,1253,Research & Development,10,1,Medical,3,Male,65,3,3,Research Director,3,Single,13464,7914,7,No,21,4,3,0,9,3,3,4,3,2,2,0,36-45,Upper-Mid,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,1346.4,0.6
46,No,Non-Travel,849,Sales,26,2,Life Sciences,2,Male,98,2,2,Sales Executive,2,Single,7991,25166,8,No,15,3,3,0,6,3,3,2,2,2,2,0,46-55,Mid,2-3 years,Lower Risk,Recent promotion <5 years,Experienced,1141.5714285714287,0.6666666666666666
40,No,Travel_Rarely,616,Research & Development,2,2,Life Sciences,3,Female,99,3,1,Laboratory Technician,1,Married,3377,25605,4,No,17,3,4,1,7,5,2,4,3,0,2,0,36-45,Lower-Mid,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,422.125,0.6
42,No,Travel_Rarely,1128,Research & Development,13,3,Medical,2,Male,95,4,2,Healthcare Representative,1,Married,5538,5696,5,No,18,3,3,2,10,2,2,0,0,0,0,0,36-45,Lower-Mid,0-1 years,Lower Risk,Recent promotion <5 years,Experienced,503.45454545454544,0.0
35,No,Non-Travel,1180,Research & Development,2,2,Medical,2,Male,90,3,2,Manufacturing Director,4,Divorced,5762,24442,2,No,14,3,3,1,15,6,3,7,7,1,7,0,26-35,Lower-Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,360.125,0.875
38,No,Non-Travel,1336,Human Resources,2,3,Human Resources,1,Male,100,3,1,Human Resources,2,Divorced,2592,7129,5,No,13,3,4,3,13,3,3,11,10,3,8,0,36-45,Low,>10 years,Lower Risk,Recent promotion <5 years,Experienced,185.14285714285714,0.8333333333333334
34,Yes,Travel_Frequently,234,Research & Development,9,4,Life Sciences,4,Male,93,3,2,Laboratory Technician,1,Married,5346,6208,4,No,17,3,3,1,11,3,2,7,1,0,7,1,26-35,Lower-Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,445.5,0.125
37,Yes,Travel_Rarely,370,Research & Development,10,4,Medical,4,Male,58,3,2,Manufacturing Director,1,Single,4213,4992,1,No,15,3,2,0,10,4,1,10,3,0,8,1,36-45,Lower-Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,383.0,0.2727272727272727
39,No,Travel_Frequently,766,Sales,20,3,Life Sciences,3,Male,83,3,2,Sales Executive,4,Divorced,4127,19188,2,No,18,3,4,1,7,6,3,2,1,2,2,0,36-45,Lower-Mid,2-3 years,Lower Risk,Recent promotion <5 years,Experienced,515.875,0.3333333333333333
43,No,Non-Travel,343,Research & Development,9,3,Life Sciences,1,Male,52,3,1,Research Scientist,3,Single,2438,24978,4,No,13,3,3,0,7,2,2,3,2,1,2,0,36-45,Low,2-3 years,Lower Risk,Recent promotion <5 years,Experienced,304.75,0.5
41,No,Travel_Rarely,447,Research & Development,5,3,Life Sciences,2,Male,85,4,2,Healthcare Representative,2,Single,6870,15530,3,No,12,3,1,0,11,3,1,3,2,1,2,0,36-45,Mid,2-3 years,Lower Risk,Recent promotion <5 years,Experienced,572.5,0.5
41,No,Travel_Rarely,796,Sales,4,1,Marketing,3,Female,81,3,3,Sales Executive,3,Divorced,10447,26458,0,Yes,13,3,4,1,23,3,4,22,14,13,5,0,36-45,Upper-Mid,>10 years,High Risk,No promotion >=5 years,Experienced,435.2916666666667,0.6086956521739131
30,No,Travel_Rarely,1092,Research & Development,10,3,Medical,1,Female,64,3,3,Manufacturing Director,3,Single,9667,2739,9,No,14,3,2,0,9,3,3,7,7,0,2,0,26-35,Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,966.7,0.875
26,Yes,Travel_Rarely,920,Human Resources,20,2,Medical,4,Female,69,3,1,Human Resources,2,Married,2148,6889,0,Yes,11,3,3,0,6,3,3,5,1,1,4,1,26-35,Low,4-5 years,High Risk,Recent promotion <5 years,Experienced,306.85714285714283,0.16666666666666666
46,Yes,Travel_Rarely,261,Research & Development,21,2,Medical,4,Female,66,3,2,Healthcare Representative,2,Married,8926,10842,4,No,22,4,4,1,13,2,4,9,7,3,7,1,46-55,Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,637.5714285714286,0.7
40,No,Travel_Rarely,1194,Research & Development,1,3,Life Sciences,3,Female,52,3,2,Healthcare Representative,4,Divorced,6513,9060,4,No,17,3,4,1,12,3,3,5,3,0,3,0,36-45,Mid,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,501.0,0.5
34,No,Travel_Rarely,810,Sales,8,2,Technical Degree,2,Male,92,4,2,Sales Executive,3,Married,6799,22128,1,No,21,4,3,2,10,5,3,10,8,4,8,0,26-35,Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,618.0909090909091,0.7272727272727273
58,No,Non-Travel,350,Sales,2,3,Medical,2,Male,52,3,4,Manager,2,Divorced,16291,22577,4,No,22,4,4,1,37,0,2,16,9,14,14,0,>55,High,>10 years,Lower Risk,No promotion >=5 years,Experienced,428.7105263157895,0.5294117647058824
35,No,Travel_Rarely,185,Research & Development,23,4,Medical,2,Male,91,1,1,Laboratory Technician,3,Married,2705,9696,0,No,16,3,2,1,6,2,4,5,4,0,3,0,26-35,Low,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,386.42857142857144,0.6666666666666666
47,No,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,3,Female,92,2,3,Manufacturing Director,2,Divorced,10333,19271,8,Yes,12,3,3,1,28,4,3,22,11,14,10,0,46-55,Upper-Mid,>10 years,High Risk,No promotion >=5 years,Experienced,356.3103448275862,0.4782608695652174
40,No,Travel_Rarely,750,Research & Development,12,3,Life Sciences,2,Female,47,3,2,Healthcare Representative,1,Divorced,4448,10748,2,No,12,3,2,1,15,3,3,7,4,7,7,0,36-45,Lower-Mid,6-10 years,Lower Risk,No promotion >=5 years,Experienced,278.0,0.5
54,No,Travel_Rarely,431,Research & Development,7,4,Medical,4,Female,68,3,2,Research Scientist,4,Married,6854,15696,4,No,15,3,2,1,14,2,2,7,1,1,7,0,46-55,Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,456.93333333333334,0.125
31,No,Travel_Frequently,1125,Sales,7,4,Marketing,1,Female,68,3,3,Sales Executive,1,Married,9637,8277,2,No,14,3,4,2,9,3,3,3,2,2,2,0,26-35,Mid,2-3 years,Lower Risk,Recent promotion <5 years,Experienced,963.7,0.5
28,No,Travel_Rarely,1217,Research & Development,1,3,Medical,3,Female,67,3,1,Research Scientist,1,Married,3591,12719,1,No,25,4,3,1,3,3,3,3,2,1,2,0,26-35,Lower-Mid,2-3 years,Lower Risk,Recent promotion <5 years,Early Career,897.75,0.5
38,No,Travel_Rarely,723,Sales,2,4,Marketing,2,Female,77,1,2,Sales Representative,4,Married,5405,4244,2,Yes,20,4,1,2,20,4,2,4,2,0,3,0,36-45,Lower-Mid,4-5 years,High Risk,Recent promotion <5 years,Experienced,257.3809523809524,0.4
26,No,Travel_Rarely,572,Sales,10,3,Medical,3,Male,46,3,2,Sales Executive,4,Single,4684,9125,1,No,13,3,1,0,5,4,3,5,3,1,2,0,26-35,Lower-Mid,4-5 years,Lower Risk,Recent promotion <5 years,Early Career,780.6666666666666,0.5
58,No,Travel_Frequently,1216,Research & Development,15,4,Life Sciences,1,Male,87,3,4,Research Director,3,Married,15787,21624,2,Yes,14,3,2,0,23,3,3,2,2,2,2,0,>55,High,2-3 years,High Risk,Recent promotion <5 years,Experienced,657.7916666666666,0.6666666666666666
18,No,Non-Travel,1431,Research & Development,14,3,Medical,2,Female,33,3,1,Research Scientist,3,Single,1514,8018,1,No,16,3,3,0,0,4,1,0,0,0,0,0,<=25,Low,0-1 years,Lower Risk,Recent promotion <5 years,Early Career,1514.0,0.0
31,Yes,Travel_Rarely,359,Human Resources,18,5,Human Resources,4,Male,89,4,1,Human Resources,1,Married,2956,21495,0,No,17,3,3,0,2,4,3,1,0,0,0,1,26-35,Low,0-1 years,Lower Risk,Recent promotion <5 years,Early Career,985.3333333333334,0.0
29,Yes,Travel_Rarely,350,Human Resources,13,3,Human Resources,1,Male,56,2,1,Human Resources,1,Divorced,2335,3157,4,Yes,15,3,4,3,4,3,3,2,2,2,0,1,26-35,Low,2-3 years,High Risk,Recent promotion <5 years,Early Career,467.0,0.6666666666666666
45,No,Non-Travel,589,Sales,2,4,Life Sciences,3,Female,67,3,2,Sales Executive,3,Married,5154,19665,4,No,22,4,2,2,10,3,4,8,7,5,7,0,36-45,Lower-Mid,6-10 years,Lower Risk,No promotion >=5 years,Experienced,468.54545454545456,0.7777777777777778
36,No,Travel_Rarely,430,Research & Development,2,4,Other,4,Female,73,3,2,Research Scientist,2,Married,6962,19573,4,Yes,22,4,4,1,15,2,3,1,0,0,0,0,36-45,Mid,0-1 years,High Risk,Recent promotion <5 years,Experienced,435.125,0.0
43,No,Travel_Frequently,1422,Sales,2,4,Life Sciences,1,Male,92,3,2,Sales Executive,4,Married,5675,19246,1,No,20,4,3,1,7,5,3,7,7,7,7,0,36-45,Lower-Mid,6-10 years,Lower Risk,No promotion >=5 years,Experienced,709.375,0.875
27,No,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,4,Female,53,3,1,Laboratory Technician,4,Single,2379,19826,0,Yes,14,3,3,0,6,3,2,5,4,0,2,0,26-35,Low,4-5 years,High Risk,Recent promotion <5 years,Experienced,339.85714285714283,0.6666666666666666
29,No,Travel_Frequently,574,Research & Development,20,1,Medical,4,Male,40,3,1,Laboratory Technician,4,Married,3812,7003,1,No,13,3,2,0,11,3,4,11,8,3,10,0,26-35,Lower-Mid,>10 years,Lower Risk,Recent promotion <5 years,Experienced,317.6666666666667,0.6666666666666666
32,No,Travel_Frequently,1318,Sales,10,4,Marketing,4,Male,79,3,2,Sales Executive,4,Single,4648,26075,8,No,13,3,3,0,4,2,4,0,0,0,0,0,26-35,Lower-Mid,0-1 years,Lower Risk,Recent promotion <5 years,Early Career,929.6,0.0
42,No,Non-Travel,355,Research & Development,10,4,Technical Degree,3,Male,38,3,1,Research Scientist,3,Married,2936,6161,3,No,22,4,2,2,10,1,2,6,3,3,3,0,36-45,Low,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,266.90909090909093,0.42857142857142855
47,No,Travel_Rarely,207,Research & Development,9,4,Life Sciences,2,Female,64,3,1,Laboratory Technician,3,Single,2105,5411,4,No,12,3,3,0,7,2,3,2,2,2,0,0,46-55,Low,2-3 years,Lower Risk,Recent promotion <5 years,Experienced,263.125,0.6666666666666666
46,No,Travel_Rarely,706,Research & Development,2,2,Life Sciences,4,Male,82,3,3,Manufacturing Director,4,Divorced,8578,19989,3,No,14,3,3,1,12,4,2,9,8,4,7,0,46-55,Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,659.8461538461538,0.8
28,No,Non-Travel,280,Human Resources,1,2,Life Sciences,3,Male,43,3,1,Human Resources,4,Divorced,2706,10494,1,No,15,3,2,1,3,2,3,3,2,2,2,0,26-35,Low,2-3 years,Lower Risk,Recent promotion <5 years,Early Career,676.5,0.5
29,No,Travel_Rarely,726,Research & Development,29,1,Life Sciences,4,Male,93,1,2,Healthcare Representative,3,Divorced,6384,21143,8,No,17,3,4,2,11,3,3,7,0,1,6,0,26-35,Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,532.0,0.0
42,No,Travel_Rarely,1142,Research & Development,8,3,Life Sciences,4,Male,81,3,1,Laboratory Technician,3,Single,3968,13624,4,No,13,3,4,0,8,3,3,0,0,0,0,0,36-45,Lower-Mid,0-1 years,Lower Risk,Recent promotion <5 years,Experienced,440.8888888888889,0.0
32,Yes,Travel_Rarely,414,Sales,2,4,Marketing,3,Male,82,2,2,Sales Executive,2,Single,9907,26186,7,Yes,12,3,3,0,7,3,2,2,2,2,2,1,26-35,Mid,2-3 years,High Risk,Recent promotion <5 years,Experienced,1238.375,0.6666666666666666
46,No,Travel_Rarely,1319,Sales,3,3,Technical Degree,1,Female,45,4,4,Sales Executive,1,Divorced,13225,7739,2,No,12,3,4,1,25,5,3,19,17,2,8,0,46-55,Upper-Mid,>10 years,Lower Risk,Recent promotion <5 years,Experienced,508.65384615384613,0.85
27,No,Travel_Rarely,728,Sales,23,1,Medical,2,Female,36,2,2,Sales Representative,3,Married,3540,7018,1,No,21,4,4,1,9,5,3,9,8,5,8,0,26-35,Lower-Mid,6-10 years,Lower Risk,No promotion >=5 years,Experienced,354.0,0.8
29,No,Travel_Rarely,352,Human Resources,6,1,Medical,4,Male,87,2,1,Human Resources,2,Married,2804,15434,1,No,11,3,4,0,1,3,3,1,0,0,0,0,26-35,Low,0-1 years,Lower Risk,Recent promotion <5 years,Early Career,1402.0,0.0
43,No,Travel_Rarely,823,Research & Development,6,3,Medical,1,Female,81,2,5,Manager,3,Married,19392,22539,7,No,13,3,4,0,21,2,3,16,12,6,14,0,36-45,High,>10 years,Lower Risk,No promotion >=5 years,Experienced,881.4545454545455,0.7058823529411765
48,No,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,4,Male,91,2,5,Research Director,2,Married,19665,13583,4,No,12,3,4,0,29,3,3,22,10,12,9,0,46-55,High,>10 years,Lower Risk,No promotion >=5 years,Experienced,655.5,0.43478260869565216
29,Yes,Travel_Frequently,459,Research & Development,24,2,Life Sciences,4,Male,73,2,1,Research Scientist,4,Single,2439,14753,1,Yes,24,4,2,0,1,3,2,1,0,1,0,1,26-35,Low,0-1 years,High Risk,Recent promotion <5 years,Early Career,1219.5,0.0
46,Yes,Travel_Rarely,1254,Sales,10,3,Life Sciences,3,Female,64,3,3,Sales Executive,2,Married,7314,14011,5,No,21,4,3,3,14,2,3,8,7,0,7,1,46-55,Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,487.6,0.7777777777777778
27,No,Travel_Frequently,1131,Research & Development,15,3,Life Sciences,4,Female,77,2,1,Research Scientist,1,Married,4774,23844,0,No,19,3,4,1,8,2,2,7,6,7,3,0,26-35,Lower-Mid,6-10 years,Lower Risk,No promotion >=5 years,Experienced,530.4444444444445,0.75
39,No,Travel_Rarely,835,Research & Development,19,4,Other,4,Male,41,3,2,Research Scientist,4,Divorced,3902,5141,8,No,14,3,2,3,7,2,3,2,2,2,2,0,36-45,Lower-Mid,2-3 years,Lower Risk,Recent promotion <5 years,Experienced,487.75,0.6666666666666666
55,No,Travel_Rarely,836,Research & Development,2,4,Technical Degree,2,Male,98,2,1,Research Scientist,4,Married,2662,7975,8,No,20,4,2,1,19,2,4,5,2,0,4,0,46-55,Low,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,133.1,0.3333333333333333
28,No,Travel_Rarely,1172,Sales,3,3,Medical,2,Female,78,3,1,Sales Representative,2,Married,2856,3692,1,No,19,3,4,1,1,3,3,1,0,0,0,0,26-35,Low,0-1 years,Lower Risk,Recent promotion <5 years,Early Career,1428.0,0.0
30,Yes,Travel_Rarely,945,Sales,9,3,Medical,2,Male,89,3,1,Sales Representative,4,Single,1081,16019,1,No,13,3,3,0,1,3,2,1,0,0,0,1,26-35,Low,0-1 years,Lower Risk,Recent promotion <5 years,Early Career,540.5,0.0
22,Yes,Travel_Rarely,391,Research & Development,7,1,Life Sciences,4,Male,75,3,1,Research Scientist,2,Single,2472,26092,1,Yes,23,4,1,0,1,2,3,1,0,0,0,1,<=25,Low,0-1 years,High Risk,Recent promotion <5 years,Early Career,1236.0,0.0
36,No,Travel_Rarely,1266,Sales,10,4,Technical Degree,2,Female,63,2,2,Sales Executive,3,Married,5673,6060,1,Yes,13,3,1,1,10,4,3,10,9,1,7,0,36-45,Lower-Mid,6-10 years,High Risk,Recent promotion <5 years,Experienced,515.7272727272727,0.8181818181818182
31,No,Travel_Rarely,311,Research & Development,20,3,Life Sciences,2,Male,89,3,2,Laboratory Technician,3,Divorced,4197,18624,1,No,11,3,1,1,10,2,3,10,8,0,2,0,26-35,Lower-Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,381.54545454545456,0.7272727272727273
34,No,Travel_Rarely,1480,Sales,4,3,Life Sciences,3,Male,64,3,3,Sales Executive,4,Married,9713,24444,2,Yes,13,3,4,3,9,3,3,5,3,1,0,0,26-35,Mid,4-5 years,High Risk,Recent promotion <5 years,Experienced,971.3,0.5
29,No,Travel_Rarely,592,Research & Development,7,3,Life Sciences,4,Male,59,3,1,Laboratory Technician,1,Single,2062,19384,3,No,14,3,2,0,11,2,3,3,2,1,2,0,26-35,Low,2-3 years,Lower Risk,Recent promotion <5 years,Experienced,171.83333333333334,0.5
